    2.9   0.74    0.0   -341.3422737   -341.3101547   -341.3422197   -341.2612567   -341.3808189   -341.2617163
    3.0   0.74    0.0   -341.3510758   -341.3190988   -341.3510116   -341.2827280   -341.3895895   -341.2831771
    3.1   0.74    0.0   -341.3577254   -341.3259577   -341.3576494   -341.3010411   -341.3962208   -341.3014779
    3.2   0.74    0.0   -341.3627035   -341.3312306   -341.3626159   -341.3166827   -341.4011884   -341.3171044
    3.4   0.74    0.0   -341.3690591   -341.3385095   -341.3689516   -341.3415005   -341.4075367   -341.3418851
    3.5   0.74    0.0   -341.3709566   -341.3410747   -341.3708407   -341.3512954   -341.4094352   -341.3516590
    3.6   0.74    0.0   -341.3722553   -341.3432032   -341.3721320   -341.3596791   -341.4107376   -341.3600210
    3.7   0.74    0.0   -341.3730952   -341.3450492   -341.3729654   -341.3668524   -341.4115840   -341.3671729
    3.8   0.74    0.0   -341.3735860   -341.3467309   -341.3734504   -341.3729859   -341.4120842   -341.3732859
    3.9   0.74    0.0   -341.3738137   -341.3483341   -341.3736732   -341.3782249   -341.4123238   -341.3785060
    4.0   0.74    0.0   -341.3738457   -341.3499142   -341.3737009   -341.3826942   -341.4123701   -341.3829582
    4.1   0.74    0.0   -341.3737346   -341.3514984   -341.3735862   -341.3865008   -341.4122752   -341.3867498
    4.2   0.74    0.0   -341.3735024   -341.3518152   -341.3733701   -341.3897370   -341.4120796   -341.3899730
    4.3   0.74    0.0   -341.3732177   -341.3543934   -341.3730844   -341.3924827   -341.4118149   -341.3927075
    4.4   0.74    0.0   -341.3728877   -341.3565776   -341.3727535   -341.3948066   -341.4115049   -341.3950221
    4.5   0.74    0.0   -341.3725312   -341.3584248   -341.3723962   -341.3967686   -341.4111683   -341.3969762
    4.6   0.74    0.0   -341.3721626   -341.3599836   -341.3720269   -341.3984202   -341.4108188   -341.3986212
    4.7   0.74    0.0   -341.3717925   -341.3612959   -341.3716561   -341.3998061   -341.4104669   -341.4000017
    4.8   0.74    0.0   -341.3714287   -341.3623976   -341.3712916   -341.4009652   -341.4101202   -341.4011563
    4.9   0.74    0.0   -341.3710766   -341.3633197   -341.3709390   -341.4019310   -341.4097841   -341.4021182
    5.0   0.74    0.0   -341.3707402   -341.3640885   -341.3706021   -341.4027324   -341.4094622   -341.4029164
    5.1   0.74    0.0   -341.3704218   -341.3647272   -341.3702832   -341.4033945   -341.4091571   -341.4035758
    5.2   0.74    0.0   -341.3701229   -341.3652552   -341.3699838   -341.4039387   -341.4088701   -341.4041176
    5.3   0.74    0.0   -341.3698440   -341.3656895   -341.3697045   -341.4043836   -341.4086019   -341.4045605
    5.4   0.74    0.0   -341.3695852   -341.3660446   -341.3694454   -341.4047450   -341.4083526   -341.4049202
    5.5   0.74    0.0   -341.3693462   -341.3663330   -341.3692061   -341.4050364   -341.4081219   -341.4052101
    5.6   0.74    0.0   -341.3691263   -341.3665654   -341.3689859   -341.4052695   -341.4079093   -341.4054417
    5.7   0.74    0.0   -341.3689246   -341.3667509   -341.3687840   -341.4054539   -341.4077140   -341.4056250
    5.8   0.74    0.0   -341.3687400   -341.3668973   -341.3685992   -341.4055981   -341.4075350   -341.4057681
    5.9   0.74    0.0   -341.3685716   -341.3670112   -341.3684306   -341.4057091   -341.4073713   -341.4058781
    6.0   0.74    0.0   -341.3684183   -341.3670982   -341.3682770   -341.4057929   -341.4072220   -341.4059609
    6.1   0.74    0.0   -341.3682787   -341.3671631   -341.3681373   -341.4058544   -341.4070860   -341.4060216
    6.2   0.74    0.0   -341.3681520   -341.3672100   -341.3680105   -341.4058980   -341.4069622   -341.4060644
    6.3   0.74    0.0   -341.3680370   -341.3672422   -341.3678953   -341.4059270   -341.4068497   -341.4060927
    6.4   0.74    0.0   -341.3679328   -341.3672626   -341.3677909   -341.4059444   -341.4067476   -341.4061094
    6.5   0.74    0.0   -341.3678383   -341.3672736   -341.3676963   -341.4059527   -341.4066549   -341.4061170
    6.6   0.74    0.0   -341.3677527   -341.3672771   -341.3676107   -341.4059537   -341.4065708   -341.4061175
    6.7   0.74    0.0   -341.3676752   -341.3672748   -341.3675330   -341.4059493   -341.4064946   -341.4061126
    6.8   0.74    0.0   -341.3676050   -341.3672680   -341.3674628   -341.4059406   -341.4064255   -341.4061035
    6.9   0.74    0.0   -341.3675397   -341.3672573   -341.3673974   -341.4059289   -341.4063629   -341.4060913
    7.0   0.74    0.0   -341.3674821   -341.3672448   -341.3673397   -341.4059150   -341.4063059   -341.4060771
    7.1   0.74    0.0   -341.3674299   -341.3672305   -341.3672875   -341.4058996   -341.4062544   -341.4060613
    7.2   0.74    0.0   -341.3673826   -341.3672151   -341.3672401   -341.4058833   -341.4062077   -341.4060447
    7.3   0.74    0.0   -341.3673396   -341.3671991   -341.3671972   -341.4058666   -341.4061654   -341.4060277
    7.4   0.74    0.0   -341.3673007   -341.3671828   -341.3671582   -341.4058497   -341.4061269   -341.4060106
    7.5   0.74    0.0   -341.3672653   -341.3671665   -341.3671228   -341.4058330   -341.4060920   -341.4059937
    7.6   0.74    0.0   -341.3672332   -341.3671504   -341.3670906   -341.4058167   -341.4060602   -341.4059771
    7.7   0.74    0.0   -341.3672040   -341.3671347   -341.3670614   -341.4058008   -341.4060314   -341.4059611
    7.8   0.74    0.0   -341.3671774   -341.3671195   -341.3670348   -341.4057855   -341.4060051   -341.4059456
    7.9   0.74    0.0   -341.3671532   -341.3671049   -341.3670105   -341.4057709   -341.4059810   -341.4059309
    8.0   0.74    0.0   -341.3671311   -341.3670910   -341.3669885   -341.4057570   -341.4059592   -341.4059168
    8.25   0.74    0.0   -341.3670840   -341.3670590   -341.3669413   -341.4057253   -341.4059127   -341.4058849
    8.5   0.74    0.0   -341.3670464   -341.3670312   -341.3669037   -341.4056980   -341.4058755   -341.4058574
    8.75   0.74    0.0   -341.3670161   -341.3670074   -341.3668732   -341.4056747   -341.4058452   -341.4058336
    9.0   0.74    0.0   -341.3669917   -341.3669870   -341.3668488   -341.4056551   -341.4058213   -341.4058139
    9.5   0.74    0.0   -341.3669561   -341.3669558   -341.3668131   -341.4056248   -341.4057860   -341.4057832
    10.0   0.74    0.0   -341.3669338   -341.3669323   -341.3667908   -341.4056037   -341.4057627   -341.4057622
    10.5   0.74    0.0   -341.3669187   -341.3669163   -341.3667756   -341.4055890   -341.4057475   -341.4057471
    11.0   0.74    0.0   -341.3669071   -341.3669052   -341.3667641   -341.4055790   -341.4057370   -341.4057363
    11.5   0.74    0.0   -341.3668997   -341.3668978   -341.3667566   -341.4055719   -341.4057294   -341.4057279
    12.0   0.74    0.0   -341.3668944   -341.3668927   -341.3667513   -341.4055670   -341.4057245   -341.4057229
    12.5   0.74    0.0   -341.3668908   -341.3668892   -341.3667477   -341.4055633   -341.4057208   -341.4057195
    13.0   0.74    0.0   -341.3668889   -341.3668882   -341.3667451   -341.4055607   -341.4057184   -341.4057173
    13.5   0.74    0.0   -341.3668872   -341.3668865   -341.3667434   -341.4055591   -341.4057168   -341.4057155
    14.0   0.74    0.0   -341.3668860   -341.3668854   -341.3667423   -341.4055581   -341.4057158   -341.4057146
    14.5   0.74    0.0   -341.3668851   -341.3668845   -341.3667415   -341.4055576   -341.4057150   -341.4057136
    15.0   0.74    0.0   -341.3668847   -341.3668842   -341.3667411   -341.4055573   -341.4057147   -341.4057134
    16.0   0.74    0.0   -341.3668845   -341.3668841   -341.3667410   -341.4055573   -341.4057147   -341.4057136
    17.0   0.74    0.0   -341.3668847   -341.3668844   -341.3667413   -341.4055576   -341.4057151   -341.4057142
    18.0   0.74    0.0   -341.3668851   -341.3668849   -341.3667418   -341.4055582   -341.4057156   -341.4057149
    19.0   0.74    0.0   -341.3668857   -341.3668855   -341.3667425   -341.4055589   -341.4057163   -341.4057157
    20.0   0.74    0.0   -341.3668863   -341.3668862   -341.3667431   -341.4055596   -341.4057170   -341.4057165
    1.5   0.98    0.0   -339.4865979   -339.4529582   -339.4864874   -339.3663543   -339.5286054   -339.3670918
    1.6   0.98    0.0   -339.9548360   -339.9214758   -339.9546999   -339.8313602   -339.9963189   -339.8320992
    1.7   0.98    0.0   -340.3153974   -340.2822632   -340.3152258   -340.1882789   -340.3563885   -340.1890242
    1.8   0.98    0.0   -340.5937290   -340.5607786   -340.5935093   -340.4624759   -340.6342855   -340.4632290
    1.9   0.98    0.0   -340.8088073   -340.7759996   -340.8085531   -340.6729269   -340.8489774   -340.6736879
    2.0   0.98    0.0   -340.9750758   -340.9423716   -340.9748664   -340.8341579   -341.0149073   -340.8349349
    2.1   0.98    0.0   -341.1036243   -341.0709884   -341.1035035   -340.9574416   -341.1431647   -340.9582508
    2.2   0.98    0.0   -341.2029935   -341.1704007   -341.2029209   -341.0518278   -341.2422937   -341.0526666
    2.3   0.98    0.0   -341.2797992   -341.2472277   -341.2797377   -341.1260153   -341.3189130   -341.1267365
    2.4   0.98    0.0   -341.3391588   -341.3065958   -341.3390932   -341.1903491   -341.3781181   -341.1908328
    2.5   0.98    0.0   -341.3850276   -341.3524700   -341.3849624   -341.2482093   -341.4238484   -341.2486500
    2.6   0.98    0.0   -341.4204305   -341.3878773   -341.4203749   -341.2975622   -341.4591361   -341.2980075
    2.7   0.98    0.0   -341.4477001   -341.4151561   -341.4476512   -341.3387366   -341.4863169   -341.3391839
    2.9   0.98    0.0   -341.4846725   -341.4522012   -341.4846220   -341.4015675   -341.5231804   -341.4020007
    3.0   0.98    0.0   -341.4968683   -341.4644840   -341.4968118   -341.4254842   -341.5353522   -341.4259076
    3.1   0.98    0.0   -341.5060798   -341.4738341   -341.5060159   -341.4455801   -341.5445526   -341.4459913
    3.2   0.98    0.0   -341.5129666   -341.4809261   -341.5128947   -341.4625271   -341.5514361   -341.4629239
    3.4   0.98    0.0   -341.5217171   -341.4903530   -341.5216287   -341.4890293   -341.5601916   -341.4893919
    3.5   0.98    0.0   -341.5243024   -341.4934455   -341.5242061   -341.4993729   -341.5627816   -341.4997165
    3.6   0.98    0.0   -341.5260502   -341.4958378   -341.5259460   -341.5081843   -341.5645345   -341.5085084
    3.7   0.98    0.0   -341.5271570   -341.4977442   -341.5270453   -341.5157006   -341.5656468   -341.5160054
    3.8   0.98    0.0   -341.5277776   -341.4993341   -341.5276583   -341.5221178   -341.5662734   -341.5224040
    3.9   0.98    0.0   -341.5280332   -341.5007388   -341.5279068   -341.5275989   -341.5665362   -341.5278679
    4.0   0.98    0.0   -341.5280191   -341.5020557   -341.5278860   -341.5322804   -341.5665306   -341.5325338
    4.1   0.98    0.0   -341.5278097   -341.5033506   -341.5276704   -341.5362774   -341.5663314   -341.5365169
    4.2   0.98    0.0   -341.5274487   -341.5029294   -341.5273182   -341.5396872   -341.5659965   -341.5399146
    4.3   0.98    0.0   -341.5270060   -341.5055097   -341.5268742   -341.5425926   -341.5655707   -341.5428097
    4.4   0.98    0.0   -341.5265060   -341.5077001   -341.5263732   -341.5450645   -341.5650885   -341.5452729
    4.5   0.98    0.0   -341.5259751   -341.5095583   -341.5258414   -341.5471635   -341.5645759   -341.5473646
    4.6   0.98    0.0   -341.5254333   -341.5111330   -341.5252988   -341.5489418   -341.5640524   -341.5491368
    4.7   0.98    0.0   -341.5248951   -341.5124652   -341.5247598   -341.5504445   -341.5635322   -341.5506344
    4.8   0.98    0.0   -341.5243711   -341.5135902   -341.5242351   -341.5517104   -341.5630256   -341.5518962
    4.9   0.98    0.0   -341.5238685   -341.5145376   -341.5237319   -341.5527734   -341.5625397   -341.5529556
    5.0   0.98    0.0   -341.5233921   -341.5153331   -341.5232549   -341.5536625   -341.5620789   -341.5538418
    5.1   0.98    0.0   -341.5229449   -341.5159986   -341.5228071   -341.5544032   -341.5616462   -341.5545800
    5.2   0.98    0.0   -341.5225280   -341.5165530   -341.5223897   -341.5550175   -341.5612428   -341.5551922
    5.3   0.98    0.0   -341.5221420   -341.5170127   -341.5220033   -341.5555242   -341.5608690   -341.5556973
    5.4   0.98    0.0   -341.5217864   -341.5173916   -341.5216472   -341.5559399   -341.5605245   -341.5561115
    5.5   0.98    0.0   -341.5214600   -341.5177020   -341.5213204   -341.5562786   -341.5602083   -341.5564490
    5.6   0.98    0.0   -341.5211618   -341.5179543   -341.5210219   -341.5565525   -341.5599191   -341.5567219
    5.7   0.98    0.0   -341.5208902   -341.5181576   -341.5207499   -341.5567720   -341.5596554   -341.5569405
    5.8   0.98    0.0   -341.5206434   -341.5183196   -341.5205028   -341.5569460   -341.5594156   -341.5571137
    5.9   0.98    0.0   -341.5204196   -341.5184470   -341.5202787   -341.5570822   -341.5591980   -341.5572492
    6.0   0.98    0.0   -341.5202170   -341.5185455   -341.5200759   -341.5571871   -341.5590008   -341.5573533
    6.1   0.98    0.0   -341.5200341   -341.5186202   -341.5198927   -341.5572661   -341.5588225   -341.5574317
    6.2   0.98    0.0   -341.5198689   -341.5186751   -341.5197274   -341.5573240   -341.5586615   -341.5574890
    6.3   0.98    0.0   -341.5197201   -341.5187138   -341.5195784   -341.5573646   -341.5585161   -341.5575290
    6.4   0.98    0.0   -341.5195861   -341.5187393   -341.5194442   -341.5573914   -341.5583851   -341.5575552
    6.5   0.98    0.0   -341.5194655   -341.5187543   -341.5193234   -341.5574070   -341.5582671   -341.5575703
    6.6   0.98    0.0   -341.5193570   -341.5187607   -341.5192148   -341.5574138   -341.5581609   -341.5575766
    6.7   0.98    0.0   -341.5192594   -341.5187605   -341.5191171   -341.5574137   -341.5580652   -341.5575761
    6.8   0.98    0.0   -341.5191717   -341.5187551   -341.5190293   -341.5574083   -341.5579792   -341.5575702
    6.9   0.98    0.0   -341.5190929   -341.5187457   -341.5189504   -341.5573989   -341.5579018   -341.5575604
    7.0   0.98    0.0   -341.5190220   -341.5187334   -341.5188794   -341.5573865   -341.5578322   -341.5575477
    7.1   0.98    0.0   -341.5189583   -341.5187191   -341.5188156   -341.5573721   -341.5577695   -341.5575330
    7.2   0.98    0.0   -341.5189010   -341.5187033   -341.5187582   -341.5573563   -341.5577132   -341.5575169
    7.3   0.98    0.0   -341.5188495   -341.5186867   -341.5187066   -341.5573397   -341.5576625   -341.5575001
    7.4   0.98    0.0   -341.5188032   -341.5186696   -341.5186602   -341.5573228   -341.5576168   -341.5574829
    7.5   0.98    0.0   -341.5187599   -341.5186524   -341.5186169   -341.5573057   -341.5575757   -341.5574656
    7.6   0.98    0.0   -341.5187223   -341.5186355   -341.5185793   -341.5572889   -341.5575387   -341.5574486
    7.7   0.98    0.0   -341.5186884   -341.5186182   -341.5185453   -341.5572725   -341.5575051   -341.5574321
    7.8   0.98    0.0   -341.5186579   -341.5186022   -341.5185148   -341.5572567   -341.5574750   -341.5574161
    7.9   0.98    0.0   -341.5186305   -341.5185868   -341.5184873   -341.5572415   -341.5574479   -341.5574007
    8.0   0.98    0.0   -341.5186057   -341.5185721   -341.5184625   -341.5572270   -341.5574232   -341.5573861
    8.25   0.98    0.0   -341.5185538   -341.5185385   -341.5184106   -341.5571940   -341.5573719   -341.5573528
    8.5   0.98    0.0   -341.5185135   -341.5185095   -341.5183702   -341.5571656   -341.5573321   -341.5573243
    8.75   0.98    0.0   -341.5184849   -341.5184822   -341.5183415   -341.5571418   -341.5573010   -341.5573004
    9.0   0.98    0.0   -341.5184645   -341.5184577   -341.5183210   -341.5571220   -341.5572804   -341.5572768
    9.5   0.98    0.0   -341.5184338   -341.5184238   -341.5182903   -341.5570924   -341.5572506   -341.5572432
    10.0   0.98    0.0   -341.5184180   -341.5184138   -341.5182701   -341.5570730   -341.5572311   -341.5572227
    10.5   0.98    0.0   -341.5184043   -341.5184005   -341.5182568   -341.5570606   -341.5572186   -341.5572104
    11.0   0.98    0.0   -341.5183957   -341.5183923   -341.5182487   -341.5570529   -341.5572109   -341.5572033
    11.5   0.98    0.0   -341.5183902   -341.5183873   -341.5182437   -341.5570484   -341.5572064   -341.5571995
    12.0   0.98    0.0   -341.5183870   -341.5183845   -341.5182409   -341.5570459   -341.5572038   -341.5571977
    12.5   0.98    0.0   -341.5183853   -341.5183832   -341.5182396   -341.5570448   -341.5572027   -341.5571973
    13.0   0.98    0.0   -341.5183846   -341.5183828   -341.5182392   -341.5570446   -341.5572025   -341.5571978
    13.5   0.98    0.0   -341.5183846   -341.5183830   -341.5182394   -341.5570450   -341.5572029   -341.5571988
    14.0   0.98    0.0   -341.5183851   -341.5183837   -341.5182402   -341.5570458   -341.5572037   -341.5572001
    14.5   0.98    0.0   -341.5183860   -341.5183848   -341.5182412   -341.5570469   -341.5572048   -341.5572016
    15.0   0.98    0.0   -341.5183870   -341.5183859   -341.5182424   -341.5570481   -341.5572060   -341.5572032
    16.0   0.98    0.0   -341.5183893   -341.5183885   -341.5182449   -341.5570508   -341.5572087   -341.5572065
    17.0   0.98    0.0   -341.5183917   -341.5183911   -341.5182475   -341.5570534   -341.5572113   -341.5572096
    18.0   0.98    0.0   -341.5183938   -341.5183934   -341.5182498   -341.5570558   -341.5572137   -341.5572123
    19.0   0.98    0.0   -341.5183959   -341.5183956   -341.5182520   -341.5570580   -341.5572159   -341.5572148
    20.0   0.98    0.0   -341.5183978   -341.5183975   -341.5182540   -341.5570600   -341.5572179   -341.5572171
    1.5   1.22    0.0   -338.8509588   -338.8168751   -338.8508829   -338.7364242   -338.8933163   -338.7371588
    1.6   1.22    0.0   -339.4729868   -339.4392414   -339.4728861   -339.3549685   -339.5147301   -339.3556994
    1.7   1.22    0.0   -339.9504475   -339.9169858   -339.9503171   -339.8288861   -339.9916313   -339.8296195
    1.8   1.22    0.0   -340.3197899   -340.2865526   -340.3196170   -340.1943819   -340.3604763   -340.1951215
    1.9   1.22    0.0   -340.6063149   -340.5732454   -340.6060891   -340.4766402   -340.6465646   -340.4773888
    2.0   1.22    0.0   -340.8287792   -340.7958229   -340.8285668   -340.6943948   -340.8686497   -340.6951713
    2.1   1.22    0.0   -341.0013766   -340.9684913   -341.0012789   -340.8618308   -341.0409384   -340.8627278
    2.2   1.22    0.0   -341.1354086   -341.1025735   -341.1353161   -340.9908390   -341.1747442   -340.9918058
    2.3   1.22    0.0   -341.2394747   -341.2066523   -341.2393803   -341.0941181   -341.2786293   -341.0947313
