   1.9899999999999998       0.62000000000000000        2.6099999999999990       -341.05695720000000       -341.02469239999999       -341.05691270000000       -340.89763490000001       -341.09615179999997       -340.89822500000002     
   2.0899999999999999       0.62000000000000000        2.7099999999999991       -341.09438770000003       -341.06214519999997       -341.09434340000001       -340.94338349999998       -341.13342030000001       -340.94387039999998     
   2.1899999999999999       0.62000000000000000        2.8099999999999992       -341.12310050000002       -341.09088359999998       -341.12305300000003       -340.98563650000000       -341.16199239999997       -340.98611519999997     
   2.2900000000000000       0.62000000000000000        2.9099999999999993       -341.14512900000000       -341.11294520000001       -341.14508039999998       -341.02295640000000       -341.18390299999999       -341.02344269999998     
   2.3900000000000001       0.62000000000000000        3.0099999999999993       -341.16202129999999       -341.12988569999999       -341.16196960000002       -341.05520960000001       -341.20070060000000       -341.05569889999998     
   2.4899999999999998       0.62000000000000000        3.1099999999999985       -341.17495960000002       -341.14289930000001       -341.17490240000001       -341.08290319999998       -341.21356520000001       -341.08338980000002     
   2.5899999999999999       0.62000000000000000        3.2099999999999991       -341.18484769999998       -341.15290420000002       -341.18478370000003       -341.10665239999997       -341.22339760000000       -341.10713049999998     
   2.6899999999999999       0.62000000000000000        3.3099999999999987       -341.19237720000001       -341.16060900000002       -341.19230349999998       -341.12701950000002       -341.23088869999998       -341.12748649999997     
   2.7900000000000000       0.62000000000000000        3.4099999999999988       -341.19807930000002       -341.16656289999997       -341.19799460000002       -341.14449109999998       -341.23656510000001       -341.14494470000000     
   2.8900000000000001       0.62000000000000000        3.5099999999999993       -341.20236349999999       -341.17119500000001       -341.20226839999998       -341.15948390000000       -341.24083170000000       -341.15992060000002     
   3.0899999999999999       0.62000000000000000        3.7099999999999986       -341.20787680000001       -341.17777350000000       -341.20776450000000       -341.18339090000001       -341.24632780000002       -341.18378530000001     
   3.1899999999999999       0.62000000000000000        3.8099999999999987       -341.20954530000000       -341.18019900000002       -341.20942589999999       -341.19285939999997       -341.24799519999999       -341.19323000000003     
   3.2900000000000000       0.62000000000000000        3.9099999999999993       -341.21070300000002       -341.18228629999999       -341.21057719999999       -341.20097399999997       -341.24915659999999       -341.20132030000002     
   3.3900000000000001       0.62000000000000000        4.0099999999999989       -341.21146790000000       -341.18416520000000       -341.21133639999999       -341.20792100000000       -341.24992950000001       -341.20824379999999     
